device_id=0 interval_ms=1 counter_resolution_uJ=15.3
timestamp_ns,current_socket_power_W,inst_power_W,gfx_clock_MHz
944804519264300,228,153.316,405
944804522364565,225,145.417,397
944804524600826,224,130.185,392
944804526990947,222,121.088,387
944804529381889,220,187.783,379
