device_id=0 interval_ms=1 counter_resolution_uJ=15.3
timestamp_ns,current_socket_power_W,inst_power_W,gfx_clock_MHz
944804402896509,375,0,1010
944804405793182,371,270.73,992
944804408183303,366,244.506,967
944804410402950,363,175.881,950
944804412571581,359,183.123,934
