device_id=0 interval_ms=1 counter_resolution_uJ=15.3
timestamp_ns,current_socket_power_W,inst_power_W,gfx_clock_MHz
944804462412298,289,174.531,617
944804465285586,284,155.919,603
944804467542299,282,133.514,593
944804469905900,279,127.716,584
944804472309240,275,186.681,571
